timestamp,open,high,low,close
2024-01-03T08:00:00+00:00,142.049,142.468,142.043,142.442
2024-01-03T09:00:00+00:00,142.445,142.645,142.396,142.566
2024-01-03T10:00:00+00:00,142.567,142.71,142.499,142.641
2024-01-03T11:00:00+00:00,142.645,142.794,142.599,142.616
2024-01-03T12:00:00+00:00,142.617,142.98,142.591,142.901
2024-01-03T13:00:00+00:00,142.901,142.989,142.789,142.948
2024-01-03T14:00:00+00:00,142.947,143.083,142.816,143.006
2024-01-03T15:00:00+00:00,143.005,143.41,142.861,143.01
2024-01-03T16:00:00+00:00,143.012,143.727,142.809,143.568
2024-01-03T17:00:00+00:00,143.567,143.589,143.338,143.582
2024-01-03T18:00:00+00:00,143.581,143.727,143.495,143.538
2024-01-03T19:00:00+00:00,143.536,143.671,143.465,143.624
2024-01-03T20:00:00+00:00,143.622,143.731,143.136,143.258
2024-01-03T21:00:00+00:00,143.259,143.276,143.116,143.247
2024-01-03T22:00:00+00:00,143.245,143.307,143.229,143.271
2024-01-03T23:00:00+00:00,143.243,143.266,143.102,143.131
2024-01-04T00:00:00+00:00,143.132,143.14,142.948,143.007
2024-01-04T01:00:00+00:00,143.007,143.32,142.853,143.261
2024-01-04T02:00:00+00:00,143.262,143.448,143.118,143.395
2024-01-04T03:00:00+00:00,143.396,143.486,143.348,143.44
2024-01-04T04:00:00+00:00,143.441,143.449,143.225,143.35
2024-01-04T05:00:00+00:00,143.35,143.64,143.33,143.633
2024-01-04T06:00:00+00:00,143.633,143.893,143.572,143.748
2024-01-04T07:00:00+00:00,143.748,143.807,143.514,143.529
2024-01-04T08:00:00+00:00,143.528,143.583,143.179,143.42
2024-01-04T09:00:00+00:00,143.419,143.645,143.36,143.64
2024-01-04T10:00:00+00:00,143.64,143.898,143.603,143.878
2024-01-04T11:00:00+00:00,143.877,144.267,143.875,144.244
2024-01-04T12:00:00+00:00,144.248,144.293,144.131,144.257
2024-01-04T13:00:00+00:00,144.258,144.263,144.062,144.223
2024-01-04T14:00:00+00:00,144.223,144.585,144.117,144.578
2024-01-04T15:00:00+00:00,144.577,144.85,144.518,144.795
2024-01-04T16:00:00+00:00,144.794,144.798,144.47,144.619
2024-01-04T17:00:00+00:00,144.619,144.636,144.459,144.619
2024-01-04T18:00:00+00:00,144.619,144.648,144.511,144.599
2024-01-04T19:00:00+00:00,144.6,144.71,144.548,144.59
2024-01-04T20:00:00+00:00,144.59,144.641,144.513,144.567
2024-01-04T21:00:00+00:00,144.567,144.615,144.513,144.609
2024-01-04T22:00:00+00:00,144.608,144.667,144.574,144.612
2024-01-04T23:00:00+00:00,144.595,144.63,144.533,144.591
2024-01-05T00:00:00+00:00,144.592,144.817,144.587,144.815
2024-01-05T01:00:00+00:00,144.815,144.9,144.659,144.773
2024-01-05T02:00:00+00:00,144.774,144.842,144.669,144.73
2024-01-05T03:00:00+00:00,144.731,144.84,144.676,144.779
2024-01-05T04:00:00+00:00,144.778,144.953,144.777,144.916
2024-01-05T05:00:00+00:00,144.915,144.947,144.8,144.833
2024-01-05T06:00:00+00:00,144.83,144.873,144.658,144.707
2024-01-05T07:00:00+00:00,144.706,145.367,144.704,145.217
2024-01-05T08:00:00+00:00,145.216,145.226,144.965,144.99
2024-01-05T09:00:00+00:00,144.99,145.136,144.852,145.115
2024-01-05T10:00:00+00:00,145.115,145.211,145.002,145.198
2024-01-05T11:00:00+00:00,145.197,145.374,145.176,145.201
2024-01-05T12:00:00+00:00,145.203,145.352,145.165,145.267
2024-01-05T13:00:00+00:00,145.268,145.297,145.069,145.091
2024-01-05T14:00:00+00:00,145.085,145.976,145.052,145.395
2024-01-05T15:00:00+00:00,145.396,145.478,144.388,144.528
2024-01-05T16:00:00+00:00,144.524,144.524,143.806,144.136
2024-01-05T17:00:00+00:00,144.14,144.57,144.065,144.557
2024-01-05T18:00:00+00:00,144.556,144.829,144.535,144.761
2024-01-05T19:00:00+00:00,144.758,144.894,144.594,144.595
2024-01-05T20:00:00+00:00,144.595,144.7,144.495,144.668
2024-01-05T21:00:00+00:00,144.669,144.766,144.624,144.763
2024-01-05T22:00:00+00:00,144.763,144.789,144.549,144.603
2024-01-07T23:00:00+00:00,144.453,144.633,144.382,144.587
2024-01-08T00:00:00+00:00,144.586,144.917,144.583,144.755
2024-01-08T01:00:00+00:00,144.751,144.797,144.586,144.595
2024-01-08T02:00:00+00:00,144.594,144.664,144.318,144.409
2024-01-08T03:00:00+00:00,144.41,144.562,144.409,144.535
2024-01-08T04:00:00+00:00,144.541,144.553,144.312,144.475
2024-01-08T05:00:00+00:00,144.473,144.538,144.393,144.467
2024-01-08T06:00:00+00:00,144.467,144.478,144.347,144.354
2024-01-08T07:00:00+00:00,144.353,144.362,144.089,144.094
2024-01-08T08:00:00+00:00,144.094,144.468,144.094,144.393
2024-01-08T09:00:00+00:00,144.394,144.611,144.377,144.533
2024-01-08T10:00:00+00:00,144.532,144.573,144.185,144.228
2024-01-08T11:00:00+00:00,144.228,144.495,144.211,144.389
2024-01-08T12:00:00+00:00,144.39,144.627,144.323,144.619
2024-01-08T13:00:00+00:00,144.618,144.683,144.419,144.451
2024-01-08T14:00:00+00:00,144.45,144.573,144.264,144.396
2024-01-08T15:00:00+00:00,144.396,144.468,144.057,144.069
2024-01-08T16:00:00+00:00,144.07,144.165,143.852,143.861
2024-01-08T17:00:00+00:00,143.86,143.956,143.661,143.883
2024-01-08T18:00:00+00:00,143.883,143.986,143.805,143.955
2024-01-08T19:00:00+00:00,143.957,144.182,143.955,144.119
2024-01-08T20:00:00+00:00,144.12,144.172,144.07,144.093
2024-01-08T21:00:00+00:00,144.092,144.269,144.071,144.135
2024-01-08T22:00:00+00:00,144.134,144.238,144.113,144.22
2024-01-08T23:00:00+00:00,144.208,144.241,144.184,144.209
2024-01-09T00:00:00+00:00,144.209,144.28,144.101,144.245
2024-01-09T01:00:00+00:00,144.245,144.247,143.852,143.924
2024-01-09T02:00:00+00:00,143.925,143.974,143.451,143.505
2024-01-09T03:00:00+00:00,143.505,143.703,143.419,143.669
2024-01-09T04:00:00+00:00,143.668,143.689,143.498,143.622
2024-01-09T05:00:00+00:00,143.626,143.688,143.569,143.596
2024-01-09T06:00:00+00:00,143.597,143.882,143.581,143.829
2024-01-09T07:00:00+00:00,143.828,144.103,143.818,144.062
2024-01-09T08:00:00+00:00,144.061,144.152,143.86,144.057
2024-01-09T09:00:00+00:00,144.054,144.314,143.956,144.007
2024-01-09T10:00:00+00:00,144.01,144.023,143.742,143.983
2024-01-09T11:00:00+00:00,143.981,144.105,143.843,144.104
2024-01-09T12:00:00+00:00,144.104,144.17,143.979,144.094
2024-01-09T13:00:00+00:00,144.091,144.14,143.952,144.017
2024-01-09T14:00:00+00:00,144.016,144.19,143.708,143.777
2024-01-09T15:00:00+00:00,143.777,143.935,143.651,143.924
2024-01-09T16:00:00+00:00,143.925,144.362,143.758,144.331
2024-01-09T17:00:00+00:00,144.332,144.441,144.265,144.341
2024-01-09T18:00:00+00:00,144.342,144.484,144.324,144.413
2024-01-09T19:00:00+00:00,144.413,144.623,144.239,144.564
2024-01-09T20:00:00+00:00,144.566,144.591,144.456,144.506
2024-01-09T21:00:00+00:00,144.506,144.528,144.346,144.496
2024-01-09T22:00:00+00:00,144.495,144.527,144.452,144.454
2024-01-09T23:00:00+00:00,144.454,144.464,144.343,144.368
2024-01-10T00:00:00+00:00,144.378,144.465,144.314,144.46
2024-01-10T01:00:00+00:00,144.459,144.712,144.424,144.545
2024-01-10T02:00:00+00:00,144.546,144.822,144.534,144.747
2024-01-10T03:00:00+00:00,144.756,144.901,144.702,144.836
2024-01-10T04:00:00+00:00,144.837,144.934,144.751,144.849
2024-01-10T05:00:00+00:00,144.848,144.856,144.756,144.839
2024-01-10T06:00:00+00:00,144.847,144.865,144.667,144.766
2024-01-10T07:00:00+00:00,144.766,145.131,144.731,145.063
2024-01-10T08:00:00+00:00,145.061,145.15,144.838,144.94
2024-01-10T09:00:00+00:00,144.94,145.052,144.848,144.978
2024-01-10T10:00:00+00:00,144.978,145.034,144.827,144.932
2024-01-10T11:00:00+00:00,144.932,144.952,144.761,144.949
2024-01-10T12:00:00+00:00,144.949,145.127,144.939,145.04
2024-01-10T13:00:00+00:00,145.039,145.307,144.981,145.305
2024-01-10T14:00:00+00:00,145.305,145.332,145.146,145.305
2024-01-10T15:00:00+00:00,145.305,145.523,145.233,145.443
2024-01-10T16:00:00+00:00,145.442,145.674,145.422,145.563
2024-01-10T17:00:00+00:00,145.563,145.824,145.512,145.674
2024-01-10T18:00:00+00:00,145.674,145.74,145.565,145.605
2024-01-10T19:00:00+00:00,145.605,145.699,145.561,145.617
2024-01-10T20:00:00+00:00,145.617,145.714,145.605,145.678
2024-01-10T21:00:00+00:00,145.677,145.828,145.607,145.785
2024-01-10T22:00:00+00:00,145.784,145.807,145.71,145.728
2024-01-10T23:00:00+00:00,145.728,145.733,145.578,145.654
2024-01-11T00:00:00+00:00,145.653,145.809,145.597,145.773
2024-01-11T01:00:00+00:00,145.774,145.774,145.423,145.462
2024-01-11T02:00:00+00:00,145.459,145.547,145.324,145.342
2024-01-11T03:00:00+00:00,145.342,145.587,145.336,145.543
2024-01-11T04:00:00+00:00,145.544,145.553,145.303,145.313
2024-01-11T05:00:00+00:00,145.321,145.414,145.277,145.413
2024-01-11T06:00:00+00:00,145.413,145.51,145.281,145.51
2024-01-11T07:00:00+00:00,145.51,145.544,145.397,145.453
2024-01-11T08:00:00+00:00,145.453,145.462,145.335,145.412
2024-01-11T09:00:00+00:00,145.411,145.52,145.328,145.513
2024-01-11T10:00:00+00:00,145.512,145.574,145.451,145.541
2024-01-11T11:00:00+00:00,145.54,145.592,145.389,145.408
2024-01-11T12:00:00+00:00,145.408,145.555,145.348,145.384
2024-01-11T13:00:00+00:00,145.383,145.443,145.314,145.365
2024-01-11T14:00:00+00:00,145.366,146.355,144.968,146.349
2024-01-11T15:00:00+00:00,146.351,146.414,145.728,145.938
2024-01-11T16:00:00+00:00,145.941,146.231,145.643,145.945
2024-01-11T17:00:00+00:00,145.945,146.187,145.839,145.982
2024-01-11T18:00:00+00:00,145.983,146.035,145.863,145.949
2024-01-11T19:00:00+00:00,145.951,146.018,145.777,145.779
2024-01-11T20:00:00+00:00,145.78,145.8,145.44,145.49
2024-01-11T21:00:00+00:00,145.491,145.544,145.376,145.412
2024-01-11T22:00:00+00:00,145.411,145.476,145.25,145.271
2024-01-11T23:00:00+00:00,145.266,145.352,145.249,145.32
2024-01-12T00:00:00+00:00,145.32,145.339,144.938,145.112
2024-01-12T01:00:00+00:00,145.111,145.384,145.102,145.325
2024-01-12T02:00:00+00:00,145.324,145.405,144.963,145.119
2024-01-12T03:00:00+00:00,145.118,145.257,145.043,145.076
2024-01-12T04:00:00+00:00,145.076,145.076,144.843,144.912
2024-01-12T05:00:00+00:00,144.912,145.066,144.904,145.031
2024-01-12T06:00:00+00:00,145.031,145.266,144.984,145.264
2024-01-12T07:00:00+00:00,145.262,145.263,145.057,145.125
2024-01-12T08:00:00+00:00,145.124,145.286,145.091,145.159
2024-01-12T09:00:00+00:00,145.158,145.166,144.869,145.01
2024-01-12T10:00:00+00:00,145.01,145.152,144.965,145.116
2024-01-12T11:00:00+00:00,145.114,145.245,145.086,145.116
2024-01-12T12:00:00+00:00,145.118,145.28,145.077,145.2
2024-01-12T13:00:00+00:00,145.201,145.442,145.148,145.442
2024-01-12T14:00:00+00:00,145.44,145.566,144.703,144.757
2024-01-12T15:00:00+00:00,144.755,144.911,144.374,144.661
2024-01-12T16:00:00+00:00,144.66,144.804,144.354,144.716
2024-01-12T17:00:00+00:00,144.717,144.882,144.565,144.872
2024-01-12T18:00:00+00:00,144.872,145.007,144.862,144.955
2024-01-12T19:00:00+00:00,144.952,145.018,144.844,144.879
2024-01-12T20:00:00+00:00,144.88,144.885,144.795,144.862
2024-01-12T21:00:00+00:00,144.861,144.943,144.822,144.912
2024-01-12T22:00:00+00:00,144.912,144.936,144.84,144.904
2024-01-14T23:00:00+00:00,144.78,144.98,144.78,144.955
2024-01-15T00:00:00+00:00,144.956,145.171,144.942,145.144
2024-01-15T01:00:00+00:00,145.14,145.232,144.986,145.069
2024-01-15T02:00:00+00:00,145.068,145.167,145.011,145.061
2024-01-15T03:00:00+00:00,145.063,145.082,144.933,144.972
2024-01-15T04:00:00+00:00,144.973,145.172,144.952,145.13
2024-01-15T05:00:00+00:00,145.129,145.231,145.117,145.164
2024-01-15T06:00:00+00:00,145.165,145.289,145.097,145.265
2024-01-15T07:00:00+00:00,145.263,145.298,145.192,145.277
2024-01-15T08:00:00+00:00,145.278,145.552,145.276,145.439
2024-01-15T09:00:00+00:00,145.439,145.457,145.315,145.45
2024-01-15T10:00:00+00:00,145.45,145.762,145.439,145.696
2024-01-15T11:00:00+00:00,145.695,145.823,145.647,145.669
2024-01-15T12:00:00+00:00,145.669,145.694,145.543,145.68
2024-01-15T13:00:00+00:00,145.679,145.912,145.665,145.868
2024-01-15T14:00:00+00:00,145.868,145.905,145.735,145.769
2024-01-15T15:00:00+00:00,145.769,145.941,145.764,145.874
2024-01-15T16:00:00+00:00,145.873,145.909,145.675,145.801
2024-01-15T17:00:00+00:00,145.8,145.857,145.735,145.747
2024-01-15T18:00:00+00:00,145.748,145.806,145.678,145.781
2024-01-15T19:00:00+00:00,145.781,145.8,145.754,145.772
2024-01-15T20:00:00+00:00,145.773,145.802,145.767,145.786
2024-01-15T21:00:00+00:00,145.787,145.807,145.783,145.794
2024-01-15T22:00:00+00:00,145.792,145.796,145.654,145.669
2024-01-15T23:00:00+00:00,145.669,145.76,145.663,145.759
2024-01-16T00:00:00+00:00,145.757,145.868,145.747,145.784
2024-01-16T01:00:00+00:00,145.782,145.866,145.583,145.804
2024-01-16T02:00:00+00:00,145.803,146.108,145.796,145.932
2024-01-16T03:00:00+00:00,145.931,146.194,145.912,146.026
2024-01-16T04:00:00+00:00,146.024,146.169,145.933,146.111
2024-01-16T05:00:00+00:00,146.111,146.229,146.088,146.117
2024-01-16T06:00:00+00:00,146.118,146.271,146.068,146.183
2024-01-16T07:00:00+00:00,146.183,146.225,146.039,146.089
2024-01-16T08:00:00+00:00,146.092,146.247,145.993,146.181
2024-01-16T09:00:00+00:00,146.178,146.486,146.002,146.416
2024-01-16T10:00:00+00:00,146.417,146.632,146.4,146.575
2024-01-16T11:00:00+00:00,146.575,146.748,146.518,146.649
2024-01-16T12:00:00+00:00,146.65,146.716,146.584,146.615
2024-01-16T13:00:00+00:00,146.615,146.789,146.601,146.705
2024-01-16T14:00:00+00:00,146.704,146.782,146.281,146.66
2024-01-16T15:00:00+00:00,146.657,146.795,146.394,146.729
2024-01-16T16:00:00+00:00,146.734,146.99,146.603,146.967
2024-01-16T17:00:00+00:00,146.97,147.19,146.771,147.006
2024-01-16T18:00:00+00:00,147.006,147.271,146.991,147.213
2024-01-16T19:00:00+00:00,147.212,147.31,147.135,147.259
2024-01-16T20:00:00+00:00,147.26,147.292,147.217,147.227
2024-01-16T21:00:00+00:00,147.227,147.274,147.201,147.249
2024-01-16T22:00:00+00:00,147.249,147.268,147.166,147.172
2024-01-16T23:00:00+00:00,147.168,147.189,147.048,147.139
2024-01-17T00:00:00+00:00,147.139,147.295,147.101,147.291
2024-01-17T01:00:00+00:00,147.291,147.483,147.238,147.344
2024-01-17T02:00:00+00:00,147.344,147.395,147.148,147.215
2024-01-17T03:00:00+00:00,147.214,147.279,147.097,147.247
2024-01-17T04:00:00+00:00,147.248,147.411,147.239,147.329
2024-01-17T05:00:00+00:00,147.329,147.379,147.281,147.355
2024-01-17T06:00:00+00:00,147.357,147.668,147.349,147.575
2024-01-17T07:00:00+00:00,147.574,147.887,147.574,147.778
2024-01-17T08:00:00+00:00,147.777,147.966,147.767,147.77
2024-01-17T09:00:00+00:00,147.766,147.903,147.696,147.886
2024-01-17T10:00:00+00:00,147.884,147.925,147.642,147.677
2024-01-17T11:00:00+00:00,147.676,147.783,147.565,147.751
2024-01-17T12:00:00+00:00,147.752,147.818,147.635,147.643
2024-01-17T13:00:00+00:00,147.644,147.758,147.585,147.74
2024-01-17T14:00:00+00:00,147.739,147.981,147.671,147.931
2024-01-17T15:00:00+00:00,147.93,148.381,147.882,148.321
2024-01-17T16:00:00+00:00,148.321,148.524,148.12,148.4
2024-01-17T17:00:00+00:00,148.404,148.518,148.282,148.382
2024-01-17T18:00:00+00:00,148.382,148.383,148.169,148.241
2024-01-17T19:00:00+00:00,148.241,148.39,148.225,148.32
2024-01-17T20:00:00+00:00,148.32,148.324,148.164,148.27
2024-01-17T21:00:00+00:00,148.269,148.289,148.172,148.182
2024-01-17T22:00:00+00:00,148.183,148.21,148.123,148.136
2024-01-17T23:00:00+00:00,148.126,148.16,148.044,148.111
2024-01-18T00:00:00+00:00,148.113,148.16,148.08,148.149
2024-01-18T01:00:00+00:00,148.148,148.249,147.951,148.01
2024-01-18T02:00:00+00:00,148.01,148.091,147.868,148.058
2024-01-18T03:00:00+00:00,148.059,148.092,147.905,148.064
2024-01-18T04:00:00+00:00,148.066,148.158,147.99,147.99
2024-01-18T05:00:00+00:00,147.99,148.023,147.886,147.956
2024-01-18T06:00:00+00:00,147.956,148.065,147.858,147.874
2024-01-18T07:00:00+00:00,147.875,147.923,147.686,147.794
2024-01-18T08:00:00+00:00,147.794,147.884,147.711,147.814
2024-01-18T09:00:00+00:00,147.814,147.959,147.713,147.93
2024-01-18T10:00:00+00:00,147.934,147.934,147.654,147.83
2024-01-18T11:00:00+00:00,147.831,147.927,147.799,147.855
2024-01-18T12:00:00+00:00,147.854,147.961,147.794,147.799
2024-01-18T13:00:00+00:00,147.797,147.936,147.752,147.91
2024-01-18T14:00:00+00:00,147.911,148.299,147.892,148.22
2024-01-18T15:00:00+00:00,148.218,148.22,147.853,147.995
2024-01-18T16:00:00+00:00,148.002,148.201,147.948,148.181
2024-01-18T17:00:00+00:00,148.18,148.235,148.002,148.166
2024-01-18T18:00:00+00:00,148.166,148.261,148.159,148.24
2024-01-18T19:00:00+00:00,148.243,148.252,148.07,148.173
2024-01-18T20:00:00+00:00,148.173,148.231,148.102,148.226
2024-01-18T21:00:00+00:00,148.226,148.275,148.174,148.188
2024-01-18T22:00:00+00:00,148.188,148.197,148.081,148.14
2024-01-18T23:00:00+00:00,148.129,148.16,148.063,148.1
2024-01-19T00:00:00+00:00,148.1,148.186,148.034,148.132
2024-01-19T01:00:00+00:00,148.131,148.142,147.938,148.026
2024-01-19T02:00:00+00:00,148.025,148.392,148.005,148.353
2024-01-19T03:00:00+00:00,148.35,148.473,148.144,148.253
2024-01-19T04:00:00+00:00,148.254,148.294,148.188,148.224
2024-01-19T05:00:00+00:00,148.223,148.368,148.217,148.36
2024-01-19T06:00:00+00:00,148.36,148.672,148.359,148.615
2024-01-19T07:00:00+00:00,148.615,148.802,148.525,148.605
2024-01-19T08:00:00+00:00,148.609,148.609,148.192,148.287
2024-01-19T09:00:00+00:00,148.289,148.353,148.049,148.095
2024-01-19T10:00:00+00:00,148.097,148.137,147.923,148.008
2024-01-19T11:00:00+00:00,148.008,148.02,147.838,147.944
2024-01-19T12:00:00+00:00,147.943,148.12,147.925,147.991
2024-01-19T13:00:00+00:00,147.992,148.185,147.965,148.12
2024-01-19T14:00:00+00:00,148.12,148.211,147.96,148.128
2024-01-19T15:00:00+00:00,148.129,148.449,148.074,148.28
2024-01-19T16:00:00+00:00,148.285,148.532,148.089,148.1
2024-01-19T17:00:00+00:00,148.101,148.246,148.05,148.202
2024-01-19T18:00:00+00:00,148.202,148.228,148.022,148.133
2024-01-19T19:00:00+00:00,148.135,148.309,148.135,148.245
2024-01-19T20:00:00+00:00,148.244,148.259,148.137,148.185
2024-01-19T21:00:00+00:00,148.184,148.2,148.126,148.14
2024-01-19T22:00:00+00:00,148.14,148.175,148.04,148.04
2024-01-21T22:00:00+00:00,148.207,148.209,148.205,148.205
2024-01-21T23:00:00+00:00,148.212,148.249,148.001,148.215
2024-01-22T00:00:00+00:00,148.214,148.259,148.081,148.126
2024-01-22T01:00:00+00:00,148.126,148.23,148.008,148.087
2024-01-22T02:00:00+00:00,148.089,148.093,147.776,147.853
2024-01-22T03:00:00+00:00,147.852,147.97,147.73,147.769
2024-01-22T04:00:00+00:00,147.77,147.951,147.756,147.918
2024-01-22T05:00:00+00:00,147.919,147.938,147.83,147.852
2024-01-22T06:00:00+00:00,147.855,148.122,147.849,148.009
2024-01-22T07:00:00+00:00,148.006,148.114,147.977,148.076
2024-01-22T08:00:00+00:00,148.079,148.131,147.915,148.065
2024-01-22T09:00:00+00:00,148.065,148.302,147.999,148.245
2024-01-22T10:00:00+00:00,148.245,148.274,148.053,148.128
2024-01-22T11:00:00+00:00,148.128,148.143,147.977,148.021
2024-01-22T12:00:00+00:00,148.023,148.026,147.853,147.862
2024-01-22T13:00:00+00:00,147.862,147.912,147.707,147.771
2024-01-22T14:00:00+00:00,147.771,147.893,147.615,147.716
2024-01-22T15:00:00+00:00,147.713,147.954,147.691,147.895
2024-01-22T16:00:00+00:00,147.899,147.932,147.729,147.848
2024-01-22T17:00:00+00:00,147.849,148.014,147.847,147.968
2024-01-22T18:00:00+00:00,147.968,148.037,147.904,148.006
2024-01-22T19:00:00+00:00,148.005,148.144,147.998,148.088
2024-01-22T20:00:00+00:00,148.089,148.134,148.003,148.039
2024-01-22T21:00:00+00:00,148.039,148.123,148.015,148.041
2024-01-22T22:00:00+00:00,148.042,148.147,148.033,148.079
2024-01-22T23:00:00+00:00,148.079,148.108,147.917,148.028
2024-01-23T00:00:00+00:00,148.026,148.186,147.991,148.164
2024-01-23T01:00:00+00:00,148.164,148.222,148.056,148.087
2024-01-23T02:00:00+00:00,148.086,148.163,148.066,148.136
2024-01-23T03:00:00+00:00,148.136,148.271,148.075,148.218
2024-01-23T04:00:00+00:00,148.217,148.548,147.851,147.935
2024-01-23T05:00:00+00:00,147.935,148.206,147.891,147.892
2024-01-23T06:00:00+00:00,147.891,148.069,147.859,147.911
2024-01-23T07:00:00+00:00,147.911,148.171,146.975,147.205
2024-01-23T08:00:00+00:00,147.206,147.776,147.067,147.587
2024-01-23T09:00:00+00:00,147.587,147.666,147.252,147.392
2024-01-23T10:00:00+00:00,147.393,147.753,147.392,147.739
2024-01-23T11:00:00+00:00,147.74,147.925,147.736,147.86
2024-01-23T12:00:00+00:00,147.859,148.155,147.759,148.056
2024-01-23T13:00:00+00:00,148.055,148.14,147.874,147.943
2024-01-23T14:00:00+00:00,147.944,148.072,147.878,148.06
2024-01-23T15:00:00+00:00,148.061,148.372,148.059,148.303
2024-01-23T16:00:00+00:00,148.305,148.541,148.222,148.472
2024-01-23T17:00:00+00:00,148.472,148.593,148.358,148.534
2024-01-23T18:00:00+00:00,148.537,148.694,148.509,148.604
2024-01-23T19:00:00+00:00,148.605,148.619,148.445,148.534
2024-01-23T20:00:00+00:00,148.534,148.565,148.295,148.393
2024-01-23T21:00:00+00:00,148.393,148.411,148.331,148.386
2024-01-23T22:00:00+00:00,148.385,148.395,148.291,148.335
2024-01-23T23:00:00+00:00,148.274,148.391,148.274,148.341
2024-01-24T00:00:00+00:00,148.341,148.356,148.202,148.211
2024-01-24T01:00:00+00:00,148.209,148.247,148.044,148.105
2024-01-24T02:00:00+00:00,148.108,148.178,147.974,148.039
2024-01-24T03:00:00+00:00,148.041,148.253,148.015,148.09
2024-01-24T04:00:00+00:00,148.089,148.144,147.75,147.826
2024-01-24T05:00:00+00:00,147.826,147.922,147.767,147.909
2024-01-24T06:00:00+00:00,147.91,148.012,147.812,147.914
2024-01-24T07:00:00+00:00,147.914,147.956,147.823,147.902
2024-01-24T08:00:00+00:00,147.902,147.91,147.7,147.741
2024-01-24T09:00:00+00:00,147.741,147.749,147.449,147.599
2024-01-24T10:00:00+00:00,147.601,147.624,147.376,147.546
2024-01-24T11:00:00+00:00,147.546,147.624,147.448,147.454
2024-01-24T12:00:00+00:00,147.455,147.594,147.44,147.498
2024-01-24T13:00:00+00:00,147.501,147.506,147.205,147.252
2024-01-24T14:00:00+00:00,147.251,147.252,146.719,146.802
2024-01-24T15:00:00+00:00,146.8,147.278,146.648,147.039
2024-01-24T16:00:00+00:00,147.039,147.217,146.755,146.972
2024-01-24T17:00:00+00:00,146.978,147.432,146.975,147.284
2024-01-24T18:00:00+00:00,147.285,147.313,147.121,147.173
2024-01-24T19:00:00+00:00,147.174,147.492,147.16,147.459
2024-01-24T20:00:00+00:00,147.458,147.594,147.454,147.555
2024-01-24T21:00:00+00:00,147.553,147.624,147.509,147.618
2024-01-24T22:00:00+00:00,147.617,147.638,147.398,147.47
2024-01-24T23:00:00+00:00,147.481,147.497,147.385,147.488
2024-01-25T00:00:00+00:00,147.489,147.622,147.445,147.579
2024-01-25T01:00:00+00:00,147.579,147.763,147.543,147.744
2024-01-25T02:00:00+00:00,147.745,147.851,147.612,147.669
2024-01-25T03:00:00+00:00,147.67,147.766,147.595,147.668
2024-01-25T04:00:00+00:00,147.668,147.7,147.564,147.649
2024-01-25T05:00:00+00:00,147.649,147.78,147.584,147.766
2024-01-25T06:00:00+00:00,147.765,147.857,147.709,147.771
2024-01-25T07:00:00+00:00,147.772,147.879,147.671,147.748
2024-01-25T08:00:00+00:00,147.748,147.748,147.534,147.688
2024-01-25T09:00:00+00:00,147.689,147.842,147.643,147.65
2024-01-25T10:00:00+00:00,147.651,147.692,147.577,147.647
2024-01-25T11:00:00+00:00,147.645,147.657,147.515,147.593
