timestamp,symbol,open,high,low,close
2024-01-03 07:00:00,USDJPY,145.258701,145.422558,145.043733,145.207591
2024-01-03 08:00:00,USDJPY,145.207591,145.312102,145.081068,145.185579
2024-01-03 09:00:00,USDJPY,145.185579,145.496948,144.993806,145.305174
2024-01-03 10:00:00,USDJPY,145.305174,145.425113,145.115969,145.235908
2024-01-03 11:00:00,USDJPY,145.235908,145.446427,145.102851,145.31337
2024-01-03 12:00:00,USDJPY,145.31337,145.48511,145.007001,145.178741
2024-01-03 13:00:00,USDJPY,145.178741,145.302934,145.027757,145.15195
2024-01-03 14:00:00,USDJPY,145.15195,145.252895,145.064025,145.16497
2024-01-03 15:00:00,USDJPY,145.16497,145.328357,145.048481,145.211868
2024-01-03 16:00:00,USDJPY,145.211868,145.387626,145.093007,145.268766
2024-01-03 17:00:00,USDJPY,145.268766,145.408562,145.192438,145.332234
2024-01-03 18:00:00,USDJPY,145.332234,145.444047,145.192522,145.304336
2024-01-03 19:00:00,USDJPY,145.304336,145.400586,145.171098,145.267348
2024-01-03 20:00:00,USDJPY,145.267348,145.485565,145.117768,145.335986
2024-01-03 21:00:00,USDJPY,145.335986,145.457093,145.199574,145.320681
2024-01-03 22:00:00,USDJPY,145.320681,145.431632,145.107676,145.218626
2024-01-03 23:00:00,USDJPY,145.218626,145.335229,145.011361,145.127963
2024-01-04 00:00:00,USDJPY,145.127963,145.255103,144.927267,145.054407
2024-01-04 01:00:00,USDJPY,145.054407,145.233918,144.914669,145.09418
2024-01-04 02:00:00,USDJPY,145.09418,145.193583,145.006171,145.105574
2024-01-04 03:00:00,USDJPY,145.105574,145.247482,145.018905,145.160813
2024-01-04 04:00:00,USDJPY,145.160813,145.316163,144.971283,145.126633
2024-01-04 05:00:00,USDJPY,145.126633,145.246121,145.019828,145.139316
2024-01-04 06:00:00,USDJPY,145.139316,145.264024,145.064655,145.189363
2024-01-04 07:00:00,USDJPY,145.189363,145.323565,145.030414,145.164616
2024-01-04 08:00:00,USDJPY,145.164616,145.335985,145.029788,145.201158
2024-01-04 09:00:00,USDJPY,145.201158,145.272175,145.077186,145.148203
2024-01-04 10:00:00,USDJPY,145.148203,145.275547,144.991816,145.119159
2024-01-04 11:00:00,USDJPY,145.119159,145.262698,144.945081,145.08862
2024-01-04 12:00:00,USDJPY,145.08862,145.2206,144.860973,144.992953
2024-01-04 13:00:00,USDJPY,144.992953,145.172134,144.85273,145.031911
2024-01-04 14:00:00,USDJPY,145.031911,145.106974,144.919295,144.994359
2024-01-04 15:00:00,USDJPY,144.994359,145.125951,144.863765,144.995358
2024-01-04 16:00:00,USDJPY,144.995358,145.144134,144.885042,145.033818
2024-01-04 17:00:00,USDJPY,145.033818,145.174091,144.929267,145.06954
2024-01-04 18:00:00,USDJPY,145.06954,145.270629,144.921683,145.122771
2024-01-04 19:00:00,USDJPY,145.122771,145.290108,144.947555,145.114892
2024-01-04 20:00:00,USDJPY,145.114892,145.292312,144.903609,145.081028
2024-01-04 21:00:00,USDJPY,145.081028,145.243102,144.912577,145.074651
2024-01-04 22:00:00,USDJPY,145.074651,145.191139,144.823176,144.939664
2024-01-04 23:00:00,USDJPY,144.939664,145.070951,144.692608,144.823895
2024-01-05 00:00:00,USDJPY,144.823895,144.968434,144.573541,144.718079
2024-01-05 01:00:00,USDJPY,144.718079,144.841957,144.514422,144.638299
2024-01-05 02:00:00,USDJPY,144.638299,144.794466,144.514115,144.670281
2024-01-05 03:00:00,USDJPY,144.670281,144.816642,144.451483,144.597843
2024-01-05 04:00:00,USDJPY,144.597843,144.715946,144.449487,144.56759
2024-01-05 05:00:00,USDJPY,144.56759,144.768191,144.470927,144.671528
2024-01-05 06:00:00,USDJPY,144.671528,144.778265,144.53629,144.643027
2024-01-05 07:00:00,USDJPY,144.643027,144.842314,144.502742,144.702028
2024-01-05 08:00:00,USDJPY,144.702028,144.822124,144.507243,144.627339
2024-01-05 09:00:00,USDJPY,144.627339,144.758226,144.480017,144.610904
2024-01-05 10:00:00,USDJPY,144.610904,144.752347,144.39346,144.534902
2024-01-05 11:00:00,USDJPY,144.534902,144.642907,144.399775,144.50778
2024-01-05 12:00:00,USDJPY,144.50778,144.719204,144.36358,144.575004
2024-01-05 13:00:00,USDJPY,144.575004,144.707127,144.304696,144.436819
2024-01-05 14:00:00,USDJPY,144.436819,144.552059,144.356333,144.471573
2024-01-05 15:00:00,USDJPY,144.471573,144.656745,144.305419,144.490591
2024-01-05 16:00:00,USDJPY,144.490591,144.594568,144.339083,144.443059
2024-01-05 17:00:00,USDJPY,144.443059,144.510096,144.260338,144.327375
2024-01-05 18:00:00,USDJPY,144.327375,144.419704,144.240816,144.333145
2024-01-05 19:00:00,USDJPY,144.333145,144.420472,144.203459,144.290786
2024-01-05 20:00:00,USDJPY,144.290786,144.431069,144.169116,144.3094
2024-01-05 21:00:00,USDJPY,144.3094,144.422385,144.198163,144.311148
2024-01-05 22:00:00,USDJPY,144.311148,144.548512,144.201927,144.43929
2024-01-05 23:00:00,USDJPY,144.43929,144.579121,144.280311,144.420142
2024-01-06 00:00:00,USDJPY,144.420142,144.551018,144.207386,144.338262
2024-01-06 01:00:00,USDJPY,144.338262,144.482718,144.208149,144.352604
2024-01-06 02:00:00,USDJPY,144.352604,144.503318,144.21949,144.370204
2024-01-06 03:00:00,USDJPY,144.370204,144.618655,144.230488,144.478939
2024-01-06 04:00:00,USDJPY,144.478939,144.598293,144.426393,144.545748
2024-01-06 05:00:00,USDJPY,144.545748,144.682635,144.43741,144.574297
2024-01-06 06:00:00,USDJPY,144.574297,144.741595,144.524064,144.691362
2024-01-06 07:00:00,USDJPY,144.691362,144.812516,144.475107,144.596261
2024-01-06 08:00:00,USDJPY,144.596261,144.716112,144.425229,144.545081
2024-01-06 09:00:00,USDJPY,144.545081,144.698538,144.317497,144.470954
2024-01-06 10:00:00,USDJPY,144.470954,144.628959,144.281765,144.43977
2024-01-06 11:00:00,USDJPY,144.43977,144.566258,144.203146,144.329635
2024-01-06 12:00:00,USDJPY,144.329635,144.484435,144.225646,144.380447
2024-01-06 13:00:00,USDJPY,144.380447,144.515972,144.227144,144.362669
2024-01-06 14:00:00,USDJPY,144.362669,144.465776,144.141898,144.245005
2024-01-06 15:00:00,USDJPY,144.245005,144.36496,144.043803,144.163758
2024-01-06 16:00:00,USDJPY,144.163758,144.340396,144.012202,144.188839
2024-01-06 17:00:00,USDJPY,144.188839,144.358041,144.086688,144.255889
2024-01-06 18:00:00,USDJPY,144.255889,144.56141,144.110108,144.415628
2024-01-06 19:00:00,USDJPY,144.415628,144.790414,144.273951,144.648737
2024-01-06 20:00:00,USDJPY,144.648737,144.771336,144.55929,144.68189
2024-01-06 21:00:00,USDJPY,144.68189,144.833054,144.451562,144.602727
2024-01-06 22:00:00,USDJPY,144.602727,144.745081,144.289809,144.432163
2024-01-06 23:00:00,USDJPY,144.432163,144.576841,144.308901,144.45358
2024-01-07 00:00:00,USDJPY,144.45358,144.549185,144.292939,144.388545
2024-01-07 01:00:00,USDJPY,144.388545,144.48105,144.262811,144.355316
2024-01-07 02:00:00,USDJPY,144.355316,144.458111,144.203553,144.306348
2024-01-07 03:00:00,USDJPY,144.306348,144.443711,144.157722,144.295085
2024-01-07 04:00:00,USDJPY,144.295085,144.469783,144.205665,144.380363
2024-01-07 05:00:00,USDJPY,144.380363,144.526928,144.246363,144.392927
2024-01-07 06:00:00,USDJPY,144.392927,144.473191,144.299973,144.380236
2024-01-07 07:00:00,USDJPY,144.380236,144.493706,144.183914,144.297384
2024-01-07 08:00:00,USDJPY,144.297384,144.420893,144.039901,144.16341
2024-01-07 09:00:00,USDJPY,144.16341,144.361654,143.926261,144.124505
2024-01-07 10:00:00,USDJPY,144.124505,144.200431,144.044276,144.120202
2024-01-07 11:00:00,USDJPY,144.120202,144.428741,143.953098,144.261637
2024-01-07 12:00:00,USDJPY,144.261637,144.396854,144.136842,144.272059
2024-01-07 13:00:00,USDJPY,144.272059,144.483835,144.138901,144.350678
2024-01-07 14:00:00,USDJPY,144.350678,144.474465,144.186947,144.310734
2024-01-07 15:00:00,USDJPY,144.310734,144.444965,144.081707,144.215939
2024-01-07 16:00:00,USDJPY,144.215939,144.331021,144.023647,144.138729
2024-01-07 17:00:00,USDJPY,144.138729,144.305259,143.914182,144.080711
2024-01-07 18:00:00,USDJPY,144.080711,144.356382,143.975318,144.250989
2024-01-07 19:00:00,USDJPY,144.250989,144.40722,144.029046,144.185278
2024-01-07 20:00:00,USDJPY,144.185278,144.351737,144.085898,144.252357
2024-01-07 21:00:00,USDJPY,144.252357,144.370429,144.062051,144.180123
2024-01-07 22:00:00,USDJPY,144.180123,144.340346,144.094426,144.254649
2024-01-07 23:00:00,USDJPY,144.254649,144.420005,144.120088,144.285445
2024-01-08 00:00:00,USDJPY,144.285445,144.451689,144.10667,144.272914
2024-01-08 01:00:00,USDJPY,144.272914,144.390438,144.152128,144.269653
2024-01-08 02:00:00,USDJPY,144.269653,144.383352,144.10357,144.21727
2024-01-08 03:00:00,USDJPY,144.21727,144.337288,144.132937,144.252955
2024-01-08 04:00:00,USDJPY,144.252955,144.365618,144.103894,144.216557
2024-01-08 05:00:00,USDJPY,144.216557,144.285587,144.049478,144.118508
2024-01-08 06:00:00,USDJPY,144.118508,144.209296,143.925485,144.016273
2024-01-08 07:00:00,USDJPY,144.016273,144.157338,143.889016,144.03008
2024-01-08 08:00:00,USDJPY,144.03008,144.318616,143.867872,144.156408
2024-01-08 09:00:00,USDJPY,144.156408,144.379102,143.946513,144.169207
2024-01-08 10:00:00,USDJPY,144.169207,144.270436,144.058487,144.159716
2024-01-08 11:00:00,USDJPY,144.159716,144.348512,143.993786,144.182582
2024-01-08 12:00:00,USDJPY,144.182582,144.414862,144.054782,144.287062
2024-01-08 13:00:00,USDJPY,144.287062,144.419773,144.171902,144.304613
2024-01-08 14:00:00,USDJPY,144.304613,144.438456,144.137896,144.271739
2024-01-08 15:00:00,USDJPY,144.271739,144.482223,144.149757,144.360242
2024-01-08 16:00:00,USDJPY,144.360242,144.518075,144.236709,144.394542
2024-01-08 17:00:00,USDJPY,144.394542,144.624336,144.287609,144.517403
2024-01-08 18:00:00,USDJPY,144.517403,144.607322,144.442142,144.532061
2024-01-08 19:00:00,USDJPY,144.532061,144.602665,144.3635,144.434104
2024-01-08 20:00:00,USDJPY,144.434104,144.575008,144.183747,144.324651
2024-01-08 21:00:00,USDJPY,144.324651,144.567871,144.213506,144.456725
2024-01-08 22:00:00,USDJPY,144.456725,144.695544,144.3558,144.594619
2024-01-08 23:00:00,USDJPY,144.594619,144.714891,144.459985,144.580257
2024-01-09 00:00:00,USDJPY,144.580257,144.725695,144.404164,144.549602
2024-01-09 01:00:00,USDJPY,144.549602,144.792289,144.42383,144.666518
2024-01-09 02:00:00,USDJPY,144.666518,144.765524,144.478948,144.577954
2024-01-09 03:00:00,USDJPY,144.577954,144.737195,144.347134,144.506376
2024-01-09 04:00:00,USDJPY,144.506376,144.728376,144.335842,144.557842
2024-01-09 05:00:00,USDJPY,144.557842,144.693668,144.390448,144.526274
2024-01-09 06:00:00,USDJPY,144.526274,144.677431,144.374707,144.525864
2024-01-09 07:00:00,USDJPY,144.525864,144.685607,144.353046,144.512788
2024-01-09 08:00:00,USDJPY,144.512788,144.695958,144.356625,144.539794
2024-01-09 09:00:00,USDJPY,144.539794,144.792044,144.400143,144.652393
2024-01-09 10:00:00,USDJPY,144.652393,144.798787,144.513246,144.65964
2024-01-09 11:00:00,USDJPY,144.65964,144.847784,144.523011,144.711155
2024-01-09 12:00:00,USDJPY,144.711155,144.79604,144.462256,144.547141
2024-01-09 13:00:00,USDJPY,144.547141,144.689564,144.40082,144.543244
2024-01-09 14:00:00,USDJPY,144.543244,144.619858,144.399171,144.475785
2024-01-09 15:00:00,USDJPY,144.475785,144.570358,144.283707,144.37828
2024-01-09 16:00:00,USDJPY,144.37828,144.539994,144.146314,144.308028
2024-01-09 17:00:00,USDJPY,144.308028,144.454915,144.134411,144.281298
2024-01-09 18:00:00,USDJPY,144.281298,144.522167,144.113701,144.35457
2024-01-09 19:00:00,USDJPY,144.35457,144.465877,144.137152,144.248459
2024-01-09 20:00:00,USDJPY,144.248459,144.334037,144.165331,144.250909
2024-01-09 21:00:00,USDJPY,144.250909,144.363215,144.09987,144.212176
2024-01-09 22:00:00,USDJPY,144.212176,144.335441,144.062697,144.185962
2024-01-09 23:00:00,USDJPY,144.185962,144.38871,144.063434,144.266183
2024-01-10 00:00:00,USDJPY,144.266183,144.46551,144.109905,144.309232
2024-01-10 01:00:00,USDJPY,144.309232,144.524663,144.200792,144.416224
2024-01-10 02:00:00,USDJPY,144.416224,144.547489,144.272598,144.403863
2024-01-10 03:00:00,USDJPY,144.403863,144.492227,144.259824,144.348188
2024-01-10 04:00:00,USDJPY,144.348188,144.482598,144.195869,144.330279
2024-01-10 05:00:00,USDJPY,144.330279,144.469778,144.21018,144.349679
2024-01-10 06:00:00,USDJPY,144.349679,144.459811,144.253673,144.363805
2024-01-10 07:00:00,USDJPY,144.363805,144.476258,144.1646,144.277054
2024-01-10 08:00:00,USDJPY,144.277054,144.398399,144.162947,144.284293
2024-01-10 09:00:00,USDJPY,144.284293,144.413906,144.172938,144.302551
2024-01-10 10:00:00,USDJPY,144.302551,144.680632,144.125868,144.503949
2024-01-10 11:00:00,USDJPY,144.503949,144.770946,144.387099,144.654097
2024-01-10 12:00:00,USDJPY,144.654097,144.766292,144.473642,144.585837
2024-01-10 13:00:00,USDJPY,144.585837,144.638719,144.509965,144.562846
2024-01-10 14:00:00,USDJPY,144.562846,144.654232,144.354386,144.445771
2024-01-10 15:00:00,USDJPY,144.445771,144.557353,144.286933,144.398515
2024-01-10 16:00:00,USDJPY,144.398515,144.521816,144.300462,144.423763
2024-01-10 17:00:00,USDJPY,144.423763,144.684446,144.259548,144.520231
2024-01-10 18:00:00,USDJPY,144.520231,144.634953,144.347183,144.461905
2024-01-10 19:00:00,USDJPY,144.461905,144.623135,144.248343,144.409573
2024-01-10 20:00:00,USDJPY,144.409573,144.531547,144.115815,144.23779
2024-01-10 21:00:00,USDJPY,144.23779,144.358981,144.103585,144.224776
2024-01-10 22:00:00,USDJPY,144.224776,144.341935,144.022625,144.139783
2024-01-10 23:00:00,USDJPY,144.139783,144.259905,143.977307,144.097428
2024-01-11 00:00:00,USDJPY,144.097428,144.27243,143.852278,144.027279
2024-01-11 01:00:00,USDJPY,144.027279,144.073052,143.973966,144.019738
2024-01-11 02:00:00,USDJPY,144.019738,144.075689,143.823169,143.87912
2024-01-11 03:00:00,USDJPY,143.87912,143.981738,143.659138,143.761756
2024-01-11 04:00:00,USDJPY,143.761756,144.052561,143.641291,143.932096
2024-01-11 05:00:00,USDJPY,143.932096,144.074179,143.687019,143.829102
2024-01-11 06:00:00,USDJPY,143.829102,143.964241,143.606221,143.741359
2024-01-11 07:00:00,USDJPY,143.741359,143.996017,143.633655,143.888313
2024-01-11 08:00:00,USDJPY,143.888313,144.273327,143.735703,144.120718
2024-01-11 09:00:00,USDJPY,144.120718,144.273684,143.874026,144.026993
2024-01-11 10:00:00,USDJPY,144.026993,144.152882,143.871643,143.997533
2024-01-11 11:00:00,USDJPY,143.997533,144.175662,143.846728,144.024857
2024-01-11 12:00:00,USDJPY,144.024857,144.291878,143.896132,144.163153
2024-01-11 13:00:00,USDJPY,144.163153,144.265185,143.982172,144.084204
2024-01-11 14:00:00,USDJPY,144.084204,144.226534,143.922252,144.064582
2024-01-11 15:00:00,USDJPY,144.064582,144.250309,143.941043,144.126769
2024-01-11 16:00:00,USDJPY,144.126769,144.281593,144.006726,144.16155
2024-01-11 17:00:00,USDJPY,144.16155,144.328685,143.964323,144.131458
2024-01-11 18:00:00,USDJPY,144.131458,144.17303,144.07918,144.120752
2024-01-11 19:00:00,USDJPY,144.120752,144.195386,143.936126,144.01076
2024-01-11 20:00:00,USDJPY,144.01076,144.092774,143.909693,143.991707
2024-01-11 21:00:00,USDJPY,143.991707,144.100082,143.86202,143.970396
2024-01-11 22:00:00,USDJPY,143.970396,144.100822,143.858543,143.988969
2024-01-11 23:00:00,USDJPY,143.988969,144.060735,143.872777,143.944543
2024-01-12 00:00:00,USDJPY,143.944543,144.070741,143.856068,143.982266
2024-01-12 01:00:00,USDJPY,143.982266,144.155736,143.889813,144.063283
2024-01-12 02:00:00,USDJPY,144.063283,144.274355,143.864646,144.075718
2024-01-12 03:00:00,USDJPY,144.075718,144.281514,143.898062,144.103858
2024-01-12 04:00:00,USDJPY,144.103858,144.214935,143.997034,144.108111
2024-01-12 05:00:00,USDJPY,144.108111,144.216483,143.999745,144.108117
2024-01-12 06:00:00,USDJPY,144.108117,144.191343,143.967167,144.050393
2024-01-12 07:00:00,USDJPY,144.050393,144.134652,143.991453,144.075712
2024-01-12 08:00:00,USDJPY,144.075712,144.191972,143.951669,144.067929
2024-01-12 09:00:00,USDJPY,144.067929,144.323452,143.979861,144.235383
2024-01-12 10:00:00,USDJPY,144.235383,144.478536,144.118098,144.361251
2024-01-12 11:00:00,USDJPY,144.361251,144.460912,144.292458,144.392119
2024-01-12 12:00:00,USDJPY,144.392119,144.487736,144.235457,144.331074
2024-01-12 13:00:00,USDJPY,144.331074,144.45583,144.117325,144.242081
2024-01-12 14:00:00,USDJPY,144.242081,144.469092,144.110363,144.337373
2024-01-12 15:00:00,USDJPY,144.337373,144.491752,144.204014,144.358393
2024-01-12 16:00:00,USDJPY,144.358393,144.474549,144.280648,144.396804
2024-01-12 17:00:00,USDJPY,144.396804,144.544154,144.109887,144.257237
2024-01-12 18:00:00,USDJPY,144.257237,144.425826,144.162844,144.331432
2024-01-12 19:00:00,USDJPY,144.331432,144.508038,144.191181,144.367786
2024-01-12 20:00:00,USDJPY,144.367786,144.487446,144.159292,144.278952
2024-01-12 21:00:00,USDJPY,144.278952,144.354907,144.165274,144.24123
2024-01-12 22:00:00,USDJPY,144.24123,144.372209,144.131348,144.262327
2024-01-12 23:00:00,USDJPY,144.262327,144.398216,144.130635,144.266524
2024-01-13 00:00:00,USDJPY,144.266524,144.406139,144.103536,144.243151
2024-01-13 01:00:00,USDJPY,144.243151,144.358639,144.119383,144.234872
2024-01-13 02:00:00,USDJPY,144.234872,144.403889,144.045696,144.214713
2024-01-13 03:00:00,USDJPY,144.214713,144.379159,144.062473,144.226918
2024-01-13 04:00:00,USDJPY,144.226918,144.456425,144.115131,144.344638
2024-01-13 05:00:00,USDJPY,144.344638,144.488642,143.995301,144.139305
2024-01-13 06:00:00,USDJPY,144.139305,144.321186,143.938476,144.120357
2024-01-13 07:00:00,USDJPY,144.120357,144.317214,143.937622,144.134478
2024-01-13 08:00:00,USDJPY,144.134478,144.238862,144.053774,144.158158
2024-01-13 09:00:00,USDJPY,144.158158,144.248509,144.038053,144.128404
2024-01-13 10:00:00,USDJPY,144.128404,144.295922,143.820349,143.987867
2024-01-13 11:00:00,USDJPY,143.987867,144.100241,143.901732,144.014106
2024-01-13 12:00:00,USDJPY,144.014106,144.229973,143.936428,144.152294
2024-01-13 13:00:00,USDJPY,144.152294,144.256736,143.925144,144.029585
2024-01-13 14:00:00,USDJPY,144.029585,144.232139,143.896138,144.098692
2024-01-13 15:00:00,USDJPY,144.098692,144.215415,143.955686,144.07241
2024-01-13 16:00:00,USDJPY,144.07241,144.171592,143.968322,144.067504
2024-01-13 17:00:00,USDJPY,144.067504,144.165929,143.884847,143.983272
2024-01-13 18:00:00,USDJPY,143.983272,144.080477,143.85931,143.956515
2024-01-13 19:00:00,USDJPY,143.956515,144.152375,143.86466,144.060519
2024-01-13 20:00:00,USDJPY,144.060519,144.300144,143.867507,144.107131
2024-01-13 21:00:00,USDJPY,144.107131,144.375237,143.977611,144.245716
2024-01-13 22:00:00,USDJPY,144.245716,144.488285,144.09734,144.339909
2024-01-13 23:00:00,USDJPY,144.339909,144.479386,144.23556,144.375036
2024-01-14 00:00:00,USDJPY,144.375036,144.6286,144.260987,144.514551
2024-01-14 01:00:00,USDJPY,144.514551,144.646837,144.417385,144.54967
2024-01-14 02:00:00,USDJPY,144.54967,144.651055,144.514525,144.615909
2024-01-14 03:00:00,USDJPY,144.615909,144.691813,144.51628,144.592184
2024-01-14 04:00:00,USDJPY,144.592184,144.659568,144.530124,144.597507
2024-01-14 05:00:00,USDJPY,144.597507,144.645514,144.493707,144.541713
2024-01-14 06:00:00,USDJPY,144.541713,144.702629,144.459965,144.62088
2024-01-14 07:00:00,USDJPY,144.62088,144.783279,144.364217,144.526616
2024-01-14 08:00:00,USDJPY,144.526616,144.707782,144.408038,144.589204
2024-01-14 09:00:00,USDJPY,144.589204,144.750502,144.412654,144.573952
2024-01-14 10:00:00,USDJPY,144.573952,144.800803,144.4408,144.667652
2024-01-14 11:00:00,USDJPY,144.667652,144.872763,144.52261,144.727721
2024-01-14 12:00:00,USDJPY,144.727721,144.964544,144.63655,144.873373
2024-01-14 13:00:00,USDJPY,144.873373,145.068601,144.736606,144.931835
2024-01-14 14:00:00,USDJPY,144.931835,145.075154,144.662753,144.806072
2024-01-14 15:00:00,USDJPY,144.806072,144.907619,144.699168,144.800715
2024-01-14 16:00:00,USDJPY,144.800715,144.938621,144.569049,144.706955
2024-01-14 17:00:00,USDJPY,144.706955,144.845073,144.527374,144.665492
2024-01-14 18:00:00,USDJPY,144.665492,144.888805,144.563078,144.786391
2024-01-14 19:00:00,USDJPY,144.786391,144.921465,144.702319,144.837393
2024-01-14 20:00:00,USDJPY,144.837393,144.919501,144.699371,144.781479
2024-01-14 21:00:00,USDJPY,144.781479,144.904247,144.577613,144.700382
2024-01-14 22:00:00,USDJPY,144.700382,144.833468,144.569917,144.703004
2024-01-14 23:00:00,USDJPY,144.703004,144.797643,144.51104,144.605679
2024-01-15 00:00:00,USDJPY,144.605679,144.72653,144.431137,144.551988
2024-01-15 01:00:00,USDJPY,144.551988,144.715206,144.413731,144.576949
2024-01-15 02:00:00,USDJPY,144.576949,144.809156,144.437167,144.669374
2024-01-15 03:00:00,USDJPY,144.669374,144.887735,144.499714,144.718075
2024-01-15 04:00:00,USDJPY,144.718075,144.878938,144.373908,144.534772
2024-01-15 05:00:00,USDJPY,144.534772,144.64708,144.446813,144.559121
2024-01-15 06:00:00,USDJPY,144.559121,144.738758,144.385246,144.564884
2024-01-15 07:00:00,USDJPY,144.564884,144.701004,144.461875,144.597995
2024-01-15 08:00:00,USDJPY,144.597995,144.880727,144.444559,144.727292
2024-01-15 09:00:00,USDJPY,144.727292,144.849467,144.440057,144.562232
2024-01-15 10:00:00,USDJPY,144.562232,144.669044,144.408133,144.514944
2024-01-15 11:00:00,USDJPY,144.514944,144.62437,144.45279,144.562217
2024-01-15 12:00:00,USDJPY,144.562217,144.676727,144.321179,144.435689
2024-01-15 13:00:00,USDJPY,144.435689,144.623865,144.365589,144.553765
2024-01-15 14:00:00,USDJPY,144.553765,144.734187,144.402812,144.583234
2024-01-15 15:00:00,USDJPY,144.583234,144.819498,144.414696,144.65096
2024-01-15 16:00:00,USDJPY,144.65096,144.745459,144.510786,144.605285
2024-01-15 17:00:00,USDJPY,144.605285,144.800049,144.475622,144.670386
2024-01-15 18:00:00,USDJPY,144.670386,144.852651,144.573598,144.755864
2024-01-15 19:00:00,USDJPY,144.755864,144.874382,144.655975,144.774494
2024-01-15 20:00:00,USDJPY,144.774494,144.93803,144.62971,144.793246
2024-01-15 21:00:00,USDJPY,144.793246,144.93364,144.674479,144.814873
